Origin,Destination,Mode,Distance (m),Duration (s),Traffic Duration (s),Timestamp,TTR,Day_Type,Temporal_Block,Day_Label ,Segment ,
"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura","8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",driving,1462,236,209,"3/3/2026, 7:00:39 AM",0.88559322,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura ? 8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",
"8CM7+HG3, Dutugemunu Roundabout, Anuradhapura","Hospital Roundabout, Anuradhapura",driving,1350,174,162,"3/3/2026, 7:00:39 AM",0.931034483,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CM7+HG3, Dutugemunu Roundabout, Anuradhapura ? Hospital Roundabout, Anuradhapura",
"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura","899X+44M, Unnamed Road, Anuradhapura",driving,813,165,102,"3/3/2026, 7:00:39 AM",0.618181818,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura ? 899X+44M, Unnamed Road, Anuradhapura",
"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura","Hospital Roundabout, Anuradhapura",driving,1718,290,262,"3/3/2026, 7:00:39 AM",0.903448276,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura ? Hospital Roundabout, Anuradhapura",
"Hospital Roundabout, Anuradhapura","622 Galkulama - Anuradhapura Rd, Dambulla 21100",driving,5488,548,508,"3/3/2026, 7:00:39 AM",0.927007299,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Hospital Roundabout, Anuradhapura ? 622 Galkulama - Anuradhapura Rd, Dambulla 21100",
"Hospital Roundabout, Anuradhapura","Wijayapura, Anuradhapura",driving,1866,272,245,"3/3/2026, 7:00:39 AM",0.900735294,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Hospital Roundabout, Anuradhapura ? Wijayapura, Anuradhapura",
"899X+44M, Unnamed Road, Anuradhapura","Lenin Mawatha, Anuradhapura",driving,1994,254,217,"3/3/2026, 7:00:39 AM",0.854330709,Poya Long Weekend,Morning Rush,Poya Long Weekend,"899X+44M, Unnamed Road, Anuradhapura ? Lenin Mawatha, Anuradhapura",
"899X+44M, Unnamed Road, Anuradhapura","Wijayapura, Anuradhapura",driving,2662,348,308,"3/3/2026, 7:00:39 AM",0.885057471,Poya Long Weekend,Morning Rush,Poya Long Weekend,"899X+44M, Unnamed Road, Anuradhapura ? Wijayapura, Anuradhapura",
"Wijayapura, Anuradhapura","Lenin Mawatha, Anuradhapura",driving,1577,212,189,"3/3/2026, 7:00:39 AM",0.891509434,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Wijayapura, Anuradhapura ? Lenin Mawatha, Anuradhapura",
"Wijayapura, Anuradhapura","622 Galkulama - Anuradhapura Rd, Dambulla 21100",driving,5125,588,552,"3/3/2026, 7:00:39 AM",0.93877551,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Wijayapura, Anuradhapura ? 622 Galkulama - Anuradhapura Rd, Dambulla 21100",
"Sravasthipura, Anuradhapura","89CJ+9H5, D S Senanayake Mawatha, Anuradhapura",driving,3831,487,508,"3/3/2026, 7:15:39 AM",1.04312115,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sravasthipura, Anuradhapura ? 89CJ+9H5, D S Senanayake Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura",driving,4188,454,407,"3/3/2026, 7:15:39 AM",0.896475771,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",driving,3083,313,276,"3/3/2026, 7:15:39 AM",0.881789137,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",driving,2780,382,337,"3/3/2026, 7:15:39 AM",0.882198953,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? 8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","899X+44M, Unnamed Road, Anuradhapura",driving,2009,237,224,"3/3/2026, 7:15:39 AM",0.945147679,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? 899X+44M, Unnamed Road, Anuradhapura",
"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura","Market Junction, Anuradhapura",driving,4995,598,569,"3/3/2026, 7:15:39 AM",0.951505017,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura ? Market Junction, Anuradhapura",
"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura","Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",driving,1943,234,246,"3/3/2026, 7:15:39 AM",1.051282051,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura ? Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",
"Market Junction, Anuradhapura","9C49+85P, Anuradhapura",driving,6019,792,706,"3/3/2026, 7:15:39 AM",0.891414141,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Market Junction, Anuradhapura ? 9C49+85P, Anuradhapura",
"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura","8CM7+HG3, Dutugemunu Roundabout, Anuradhapura",driving,1825,272,245,"3/3/2026, 7:15:39 AM",0.900735294,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura ? 8CM7+HG3, Dutugemunu Roundabout, Anuradhapura",
"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura","8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",driving,1462,236,184,"3/3/2026, 7:15:39 AM",0.779661017,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura ? 8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",
"8CM7+HG3, Dutugemunu Roundabout, Anuradhapura","Hospital Roundabout, Anuradhapura",driving,1350,174,171,"3/3/2026, 7:15:39 AM",0.982758621,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CM7+HG3, Dutugemunu Roundabout, Anuradhapura ? Hospital Roundabout, Anuradhapura",
"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura","899X+44M, Unnamed Road, Anuradhapura",driving,813,165,109,"3/3/2026, 7:15:39 AM",0.660606061,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura ? 899X+44M, Unnamed Road, Anuradhapura",
"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura","Hospital Roundabout, Anuradhapura",driving,1756,291,263,"3/3/2026, 7:15:39 AM",0.903780069,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura ? Hospital Roundabout, Anuradhapura",
"Hospital Roundabout, Anuradhapura","622 Galkulama - Anuradhapura Rd, Dambulla 21100",driving,5488,548,516,"3/3/2026, 7:15:39 AM",0.941605839,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Hospital Roundabout, Anuradhapura ? 622 Galkulama - Anuradhapura Rd, Dambulla 21100",
"Hospital Roundabout, Anuradhapura","Wijayapura, Anuradhapura",driving,1866,272,249,"3/3/2026, 7:15:39 AM",0.915441176,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Hospital Roundabout, Anuradhapura ? Wijayapura, Anuradhapura",
"899X+44M, Unnamed Road, Anuradhapura","Lenin Mawatha, Anuradhapura",driving,1994,254,218,"3/3/2026, 7:15:39 AM",0.858267717,Poya Long Weekend,Morning Rush,Poya Long Weekend,"899X+44M, Unnamed Road, Anuradhapura ? Lenin Mawatha, Anuradhapura",
"899X+44M, Unnamed Road, Anuradhapura","Wijayapura, Anuradhapura",driving,2662,348,309,"3/3/2026, 7:15:39 AM",0.887931034,Poya Long Weekend,Morning Rush,Poya Long Weekend,"899X+44M, Unnamed Road, Anuradhapura ? Wijayapura, Anuradhapura",
"Wijayapura, Anuradhapura","Lenin Mawatha, Anuradhapura",driving,1577,212,194,"3/3/2026, 7:15:39 AM",0.91509434,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Wijayapura, Anuradhapura ? Lenin Mawatha, Anuradhapura",
"Wijayapura, Anuradhapura","622 Galkulama - Anuradhapura Rd, Dambulla 21100",driving,5125,588,559,"3/3/2026, 7:15:39 AM",0.950680272,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Wijayapura, Anuradhapura ? 622 Galkulama - Anuradhapura Rd, Dambulla 21100",
"Sravasthipura, Anuradhapura","89CJ+9H5, D S Senanayake Mawatha, Anuradhapura",driving,3831,487,517,"3/3/2026, 7:30:39 AM",1.061601643,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sravasthipura, Anuradhapura ? 89CJ+9H5, D S Senanayake Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura",driving,4188,454,409,"3/3/2026, 7:30:39 AM",0.900881057,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",driving,3083,313,295,"3/3/2026, 7:30:39 AM",0.942492013,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",driving,2780,382,351,"3/3/2026, 7:30:39 AM",0.918848168,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? 8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","899X+44M, Unnamed Road, Anuradhapura",driving,2009,237,230,"3/3/2026, 7:30:39 AM",0.970464135,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? 899X+44M, Unnamed Road, Anuradhapura",
"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura","Market Junction, Anuradhapura",driving,4995,598,577,"3/3/2026, 7:30:39 AM",0.964882943,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura ? Market Junction, Anuradhapura",
"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura","Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",driving,1943,234,238,"3/3/2026, 7:30:39 AM",1.017094017,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura ? Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",
"Market Junction, Anuradhapura","9C49+85P, Anuradhapura",driving,6177,786,748,"3/3/2026, 7:30:39 AM",0.951653944,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Market Junction, Anuradhapura ? 9C49+85P, Anuradhapura",
"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura","8CM7+HG3, Dutugemunu Roundabout, Anuradhapura",driving,1956,257,287,"3/3/2026, 7:30:39 AM",1.116731518,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura ? 8CM7+HG3, Dutugemunu Roundabout, Anuradhapura",
"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura","8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",driving,1462,236,223,"3/3/2026, 7:30:39 AM",0.944915254,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura ? 8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",
"8CM7+HG3, Dutugemunu Roundabout, Anuradhapura","Hospital Roundabout, Anuradhapura",driving,1350,174,171,"3/3/2026, 7:30:39 AM",0.982758621,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CM7+HG3, Dutugemunu Roundabout, Anuradhapura ? Hospital Roundabout, Anuradhapura",
"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura","899X+44M, Unnamed Road, Anuradhapura",driving,813,165,121,"3/3/2026, 7:30:39 AM",0.733333333,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura ? 899X+44M, Unnamed Road, Anuradhapura",
"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura","Hospital Roundabout, Anuradhapura",driving,1756,291,256,"3/3/2026, 7:30:39 AM",0.879725086,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura ? Hospital Roundabout, Anuradhapura",
"Hospital Roundabout, Anuradhapura","622 Galkulama - Anuradhapura Rd, Dambulla 21100",driving,5488,548,528,"3/3/2026, 7:30:39 AM",0.96350365,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Hospital Roundabout, Anuradhapura ? 622 Galkulama - Anuradhapura Rd, Dambulla 21100",
"Hospital Roundabout, Anuradhapura","Wijayapura, Anuradhapura",driving,1866,272,251,"3/3/2026, 7:30:39 AM",0.922794118,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Hospital Roundabout, Anuradhapura ? Wijayapura, Anuradhapura",
"899X+44M, Unnamed Road, Anuradhapura","Lenin Mawatha, Anuradhapura",driving,1994,254,225,"3/3/2026, 7:30:39 AM",0.885826772,Poya Long Weekend,Morning Rush,Poya Long Weekend,"899X+44M, Unnamed Road, Anuradhapura ? Lenin Mawatha, Anuradhapura",
"899X+44M, Unnamed Road, Anuradhapura","Wijayapura, Anuradhapura",driving,2662,348,315,"3/3/2026, 7:30:39 AM",0.905172414,Poya Long Weekend,Morning Rush,Poya Long Weekend,"899X+44M, Unnamed Road, Anuradhapura ? Wijayapura, Anuradhapura",
"Wijayapura, Anuradhapura","Lenin Mawatha, Anuradhapura",driving,1577,212,196,"3/3/2026, 7:30:39 AM",0.924528302,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Wijayapura, Anuradhapura ? Lenin Mawatha, Anuradhapura",
"Wijayapura, Anuradhapura","622 Galkulama - Anuradhapura Rd, Dambulla 21100",driving,5125,588,569,"3/3/2026, 7:30:39 AM",0.967687075,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Wijayapura, Anuradhapura ? 622 Galkulama - Anuradhapura Rd, Dambulla 21100",
"Sravasthipura, Anuradhapura","89CJ+9H5, D S Senanayake Mawatha, Anuradhapura",driving,3831,487,518,"3/3/2026, 7:45:39 AM",1.063655031,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sravasthipura, Anuradhapura ? 89CJ+9H5, D S Senanayake Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura",driving,4188,454,405,"3/3/2026, 7:45:39 AM",0.892070485,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",driving,3083,313,297,"3/3/2026, 7:45:39 AM",0.948881789,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",driving,2780,382,373,"3/3/2026, 7:45:39 AM",0.976439791,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? 8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","899X+44M, Unnamed Road, Anuradhapura",driving,2009,237,238,"3/3/2026, 7:45:39 AM",1.004219409,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? 899X+44M, Unnamed Road, Anuradhapura",
"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura","Market Junction, Anuradhapura",driving,4995,598,591,"3/3/2026, 7:45:39 AM",0.988294314,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura ? Market Junction, Anuradhapura",
"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura","Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",driving,1943,234,241,"3/3/2026, 7:45:39 AM",1.02991453,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura ? Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",
"Market Junction, Anuradhapura","9C49+85P, Anuradhapura",driving,6539,755,716,"3/3/2026, 7:45:39 AM",0.948344371,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Market Junction, Anuradhapura ? 9C49+85P, Anuradhapura",
"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura","8CM7+HG3, Dutugemunu Roundabout, Anuradhapura",driving,1693,217,207,"3/3/2026, 7:45:39 AM",0.953917051,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura ? 8CM7+HG3, Dutugemunu Roundabout, Anuradhapura",
"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura","8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",driving,1462,236,232,"3/3/2026, 7:45:39 AM",0.983050847,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura ? 8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",
"8CM7+HG3, Dutugemunu Roundabout, Anuradhapura","Hospital Roundabout, Anuradhapura",driving,1350,174,185,"3/3/2026, 7:45:39 AM",1.063218391,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CM7+HG3, Dutugemunu Roundabout, Anuradhapura ? Hospital Roundabout, Anuradhapura",
"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura","899X+44M, Unnamed Road, Anuradhapura",driving,813,165,124,"3/3/2026, 7:45:39 AM",0.751515152,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura ? 899X+44M, Unnamed Road, Anuradhapura",
"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura","Hospital Roundabout, Anuradhapura",driving,1756,291,258,"3/3/2026, 7:45:39 AM",0.886597938,Poya Long Weekend,Morning Rush,Poya Long Weekend,"8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura ? Hospital Roundabout, Anuradhapura",
"Hospital Roundabout, Anuradhapura","622 Galkulama - Anuradhapura Rd, Dambulla 21100",driving,5488,548,547,"3/3/2026, 7:45:39 AM",0.998175182,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Hospital Roundabout, Anuradhapura ? 622 Galkulama - Anuradhapura Rd, Dambulla 21100",
"Hospital Roundabout, Anuradhapura","Wijayapura, Anuradhapura",driving,1866,272,258,"3/3/2026, 7:45:39 AM",0.948529412,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Hospital Roundabout, Anuradhapura ? Wijayapura, Anuradhapura",
"899X+44M, Unnamed Road, Anuradhapura","Lenin Mawatha, Anuradhapura",driving,1994,254,229,"3/3/2026, 7:45:39 AM",0.901574803,Poya Long Weekend,Morning Rush,Poya Long Weekend,"899X+44M, Unnamed Road, Anuradhapura ? Lenin Mawatha, Anuradhapura",
"899X+44M, Unnamed Road, Anuradhapura","Wijayapura, Anuradhapura",driving,2662,348,319,"3/3/2026, 7:45:39 AM",0.916666667,Poya Long Weekend,Morning Rush,Poya Long Weekend,"899X+44M, Unnamed Road, Anuradhapura ? Wijayapura, Anuradhapura",
"Wijayapura, Anuradhapura","Lenin Mawatha, Anuradhapura",driving,1577,212,196,"3/3/2026, 7:45:39 AM",0.924528302,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Wijayapura, Anuradhapura ? Lenin Mawatha, Anuradhapura",
"Wijayapura, Anuradhapura","622 Galkulama - Anuradhapura Rd, Dambulla 21100",driving,5125,588,581,"3/3/2026, 7:45:39 AM",0.988095238,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Wijayapura, Anuradhapura ? 622 Galkulama - Anuradhapura Rd, Dambulla 21100",
"Sravasthipura, Anuradhapura","89CJ+9H5, D S Senanayake Mawatha, Anuradhapura",driving,3831,487,517,"3/3/2026, 8:00:39 AM",1.061601643,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sravasthipura, Anuradhapura ? 89CJ+9H5, D S Senanayake Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura",driving,4188,454,409,"3/3/2026, 8:00:39 AM",0.900881057,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",driving,3083,313,303,"3/3/2026, 8:00:39 AM",0.968051118,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",driving,2780,382,402,"3/3/2026, 8:00:39 AM",1.052356021,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? 8CF3+64J, Maithripala Senanayake Mawatha, Anuradhapura",
"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura","899X+44M, Unnamed Road, Anuradhapura",driving,2009,237,243,"3/3/2026, 8:00:39 AM",1.025316456,Poya Long Weekend,Morning Rush,Poya Long Weekend,"89CJ+9H5, D S Senanayake Mawatha, Anuradhapura ? 899X+44M, Unnamed Road, Anuradhapura",
"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura","Market Junction, Anuradhapura",driving,4995,598,610,"3/3/2026, 8:00:39 AM",1.02006689,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura ? Market Junction, Anuradhapura",
"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura","Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",driving,1943,234,242,"3/3/2026, 8:00:39 AM",1.034188034,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Sri Maha Bodhi Vehicle Park, Sri Maha Bodhi Mawatha, Anuradhapura ? Buddha Jayanthi Roundabout, Buddha Jayanthi Round About, Anuradhapura",
"Market Junction, Anuradhapura","9C49+85P, Anuradhapura",driving,6177,786,767,"3/3/2026, 8:00:39 AM",0.975826972,Poya Long Weekend,Morning Rush,Poya Long Weekend,"Market Junction, Anuradhapura ? 9C49+85P, Anuradhapura",
